id,title,group,salesrank,review_cnt,downloads,rating
2556,Chase the Wind,Book,61406.0,7,7,4.5
2558,Behold the Beauty of the Lord,Book,118073.0,5,5,5.0
2563,Blind Descent: : An Anna Pigeon Mystery (Anna Pigeon Mysteries (Paperback)),Book,19172.0,54,54,4.5
2572,"The Everything Ghost Book: Spooky Stories of Haunted Houses, Phantom Spirits, Unexplained Mysteries, and More (Everything Series)",Book,100994.0,2,2,5.0
2578,Classroom Assessment Techniques : A Handbook for College Teachers  (Jossey Bass Higher and Adult Education Series),Book,5884.0,7,7,4.5
2594,Plato: Apology,Book,68345.0,3,3,5.0
2603,"The Sculptural Imagination: Figurative, Modernist, Minimalist",Book,46100.0,0,0,0.0
2607,Love and Responsibility,Book,19183.0,11,11,5.0
2611,Ellen Gilchrist : Collected Stories,Book,72994.0,1,1,4.0
2614,The Night In Question : Stories (Vintage Contemporaries),Book,30680.0,17,17,5.0
2631,Study of History (Study of History),Book,52589.0,11,11,4.0
2652,The Essential Golden Dawn: An Introduction to High Magic,Book,20169.0,12,12,4.5
2657,Dog Food,Book,88697.0,6,6,5.0
2658,Comprehensive Curriculum of Basic Skills: Grade 1 (Comprehensive Curriculum),Book,48045.0,5,5,4.5
2661,Christian Ethics,Book,127622.0,6,6,4.0
2663,The Original Thai Cookbook,Book,64291.0,9,9,4.5
2681,Workshops : Designing and Facilitating Experiential Learning,Book,49228.0,1,1,5.0
2684,Red Hat Linux 7.2 Bible Unlimited Edition (With CD-ROM),Book,61944.0,20,20,4.5
2689,"In Focus Guatemala: A Guide to the People, Politics and Culture",Book,94694.0,1,1,4.0
2697,What She Doesn't Know (Zebra Romantic Suspense),Book,65721.0,4,4,4.0
2700,Discovering the Wonders of the Wonderland Trail: Encircling Mount Rainier,Book,136902.0,3,3,4.5
2705,Warcraft III: The Frozen Throne Official Strategy Guide,Book,38131.0,3,3,4.5
2710,Ancient Astrology (Sciences of Antiquity Series),Book,94960.0,0,0,0.0
2730,"All Sondheim, Volume 2",Book,129948.0,2,2,5.0
2741,What Is Six Sigma?,Book,1988.0,12,12,4.5
2749,Soul Harvest: The World Takes Sides (Left Behind #4),Book,28905.0,344,344,4.0
2773,The Diabetic's Brand Name Food Exchange Handbook,Book,29735.0,4,4,4.5
2777,"Starting With ""I"" : Personal Essays by Teenagers",Book,142680.0,2,2,4.5
2778,The Pagan Mysteries of Halloween: Celebrating the Dark Half of the Year,Book,100828.0,8,8,4.0
2788,The Theory of Moral Sentiments (Great Books in Philosophy),Book,18178.0,5,5,5.0
2792,PLACE AT THE TABLE: THE GAY INDIVIDUAL IN AMERICAN SOCIETY,Book,40395.0,19,19,4.5
2806,Vera Brittain: Testament of Youth: An Autobiographical Study of the Years 1900-1925 (Penguin Twentieth-Century Classics),Book,51590.0,25,25,5.0
2807,The Houses of History: A Critical Reader in Twentieth-Century History and Theory,Book,145162.0,4,4,4.0
2814,Write It Down Make It Happen: Knowing What You Want And Getting It,Book,5200.0,69,69,4.5
2818,Geology Rocks!: 50 Hands-On Activities to Explore the Earth (Kaleidoscope Kids),Book,48129.0,2,2,4.0
2838,How to Speak Dolphin in Three Easy Lessons (Zack Files),Book,79063.0,1,1,5.0
2852,"Above the Veil (The Seventh Tower, Book 4)",Book,87285.0,19,19,4.5
2862,How to Think About God: A Guide for the 20th-Century Pagan,Book,145088.0,12,12,3.5
2874,How to Teach English,Book,20148.0,4,4,5.0
2882,The Performance Horse : A Photographic Tribute,Book,79736.0,1,1,5.0
2895,Directors on Directing : A Source Book of the Modern Theatre,Book,73386.0,0,0,0.0
2905,"Grow the Best Tomatoes : Storey Country Wisdom Bulletin A-189 (Storey Country Wisdom Bulletin, a-189)",Book,105258.0,0,0,0.0
2907,Birthday Letters : Poems,Book,42908.0,33,33,4.5
2910,Perspectivas Text/Audio CD Package,Book,102573.0,1,1,5.0
2930,Down a Dark Hall (Laurel Leaf Books),Book,34796.0,104,104,4.5
2935,"The Lady, Her Lover, and Her Lord",Book,103845.0,73,73,5.0
2946,Object-Oriented Modeling and Design,Book,51226.0,6,6,4.0
2953,Israel: A History,Book,137448.0,17,17,3.5
2959,Jerry Uelsmann: Photo Synthesis,Book,59460.0,1,1,4.0
2966,"Stokes Butterfly Book : The Complete Guide to Butterfly Gardening, Identification, and Behavior",Book,63246.0,4,4,4.5
2967,A Cancer Battle Plan,Book,30697.0,43,43,4.5
2969,Honoring the Self: Self-Esteem and Personal Tranformation,Book,23448.0,12,12,5.0
2971,Long-Wave Rhythms in Economic Development and Political Behavior,Book,122851.0,2,2,4.5
2974,One Track Mind: Photographic Essays on Western Railroading (Masters of Railroad Photography Series),Book,114923.0,3,3,5.0
2977,Old Men at Midnight (Ballantine Reader's Circle),Book,48854.0,11,11,4.5
2978,Mosaics Inside and Out,Book,63316.0,2,2,5.0
2980,"Ve, Perro. Ve! : Go, Dog. Go! (Bright & Early Board Books)",Book,85574.0,0,0,0.0
2981,Managing the Software Process,Book,36360.0,9,9,4.5
3002,The Home Decorator's Bible,Book,55486.0,4,4,5.0
3004,"Baby Bargains: Secrets to Saving 20% to 50% on Baby Furniture, Equipment, Clothes, Toys, Maternity Wear and Much, Much More!",Book,19565.0,321,320,4.5
3009,"Manliness and Civilization : A Cultural History of Gender and Race in the United States, 1880-1917 (Women in Culture and Society Series)",Book,62491.0,7,7,3.5
3011,Shutter Island: A Novel,Book,47991.0,324,324,4.0
3014,The Great Brain Does it Again,Book,69282.0,0,0,0.0
3021,Introductory Statistics (6th Edition),Book,132804.0,4,4,5.0
3032,"Meister Eckhart , Vol. 2: The Essential Sermons, Commentaries, Treatises and Defense (Classics of Western Spirituality)",Book,141086.0,4,4,5.0
3035,Quick and Cozy Afghans,Book,146636.0,10,10,4.5
3041,Microsoft Visual Basic 6.0 Reference Library,Book,124810.0,15,15,3.5
3055,Culture Shock! France (Culture Shock! France),Book,126067.0,14,14,3.5
3058,Home Decor for Beginners (Seams Sew Easy),Book,143476.0,8,8,4.5
3062,"Exercise Physiology: Energy, Nutrition, and Human Performance",Book,44076.0,4,4,5.0
3064,Sweet Seasons: Fabulous Restaurant Desserts Made Simple,Book,77541.0,8,8,4.5
3066,Soul Without Shame,Book,67955.0,11,11,5.0
3087,Snow Crash (Bantam Spectra Book),Book,1952.0,439,439,4.0
3119,Deleuze: The Clamor of Being,Book,82334.0,5,5,4.5
3123,Fatality,Book,90095.0,24,24,4.5
3133,The Mind and the Brain : Neuroplasticity and the Power of Mental Force,Book,148240.0,20,20,4.5
3137,How Big Is a Foot?,Book,147013.0,12,12,4.0
3155,"Fodor's New Zealand, 7th Edition : The Guide for All Budgets, Where to Stay, Eat, and Explore On and Off the BeatenPath (Fodor's New Zealand)",Book,143956.0,4,4,2.5
3161,Black Ajax,Book,96574.0,12,12,4.5
3163,"Power of 10: The Once-a-Week, Slow Motion Fitness Revolution",Book,11170.0,47,47,4.5
3167,Celestial Navigation for Yachtsmen,Book,76855.0,5,5,4.5
3168,Tough Boris,Book,11794.0,6,6,4.5
3177,Indian Killer,Book,131403.0,79,79,4.0
3191,"The Big O: Orgasms: How to Have Them, Give Them, and Keep Them Coming",Book,11656.0,11,11,4.0
3203,Economics of the Environment: Fourth Edition,Book,114457.0,0,0,0.0
3206,Bonica's Management of Pain,Book,120413.0,0,0,0.0
3210,"Past Lives, Future Healing: A Psychic Reveals the Secrets to Good Health and Great Relationships",Book,146279.0,35,35,4.0
3217,Building the Bonds of Attachment: Awakening Love in Deeply Troubled Children,Book,10583.0,15,15,4.5
3220,Getting Ready to Read: Independent Phonemic Awareness Centers for Emergent Readers (I Can Read! (Creative Teaching Press)),Book,72027.0,1,1,5.0
3222,Herstory: Women Who Changed the World,Book,25844.0,3,3,5.0
3226,Preaching Christ from the Old Testament: A Contemporary Hermeneutical Method,Book,44371.0,3,3,4.5
3231,The Naked Chef Takes Off,Book,18512.0,28,28,5.0
3239,Ignis,Book,97943.0,4,4,5.0
3245,Japanese Step by Step : An Innovative Approach to Speaking and Reading Japanese,Book,3482.0,12,12,5.0
3247,Geeks : How Two Lost Boys Rode the Internet Out of Idaho,Book,66494.0,71,70,4.5
3250,"Rapid Interpretation of EKG's, Sixth Edition",Book,708.0,45,45,4.5
3251,Kleppner's Advertising Procedure (15th Edition),Book,61945.0,2,2,4.5
3255,DVD Demystified,Book,30390.0,14,14,4.0
3259,Turning Bricks into Jade: Critical Incidents for Mutual Understanding Among Chinese and Americans,Book,127058.0,0,0,0.0
3261,Weather for Dummies,Book,71351.0,3,3,5.0
3268,The Popcorn Book,Book,45011.0,6,6,5.0
3270,The Classical Music Experience: Discover the Music of the World's Greatest Composers,Book,53276.0,7,7,5.0
3273,Cooks Overboard (Angie Amalfi Mysteries),Book,75100.0,6,6,3.0
3283,Life Isn't All Ha Ha Hee Hee,Book,86465.0,25,25,4.5
3287,The Waverly Gallery: A Play,Book,44380.0,1,1,4.0
3298,"Centrality of the Cross: Notes of Addresses on the Finished Work of Christ at Calvary Incorporating ""the Logos of the Cross (Over Comer Book)",Book,147186.0,1,1,5.0
3302,Microsoft Outlook 2002 for Dummies,Book,131708.0,3,3,4.5
3304,The Life and Times of Pancho Villa,Book,54245.0,16,16,4.0
3306,Conscious Aging: On the Nature of Change and Facing Death,Book,74506.0,2,2,5.0
3322,Sex Tips from a Dominatrix,Book,41613.0,22,22,4.0
3329,Psychology Through the Eyes of Faith,Book,55137.0,3,3,3.0
3337,"Concrete Countertops: Design, Form, and Finishes for the New Kitchen and Bath",Book,2333.0,35,35,4.5
3352,"Drawing and Cartooning 1,001 Caricatures",Book,98046.0,1,1,3.0
3363,Jumpstart 1st Gr Workbook : Reading (Jumpstart),Book,82203.0,0,0,0.0
3364,Renaissance Lives: Portraits of an Age,Book,17030.0,2,2,4.5
3365,Myth Conceptions (Myth Books),Book,46622.0,10,10,4.5
3371,Jane and the Unpleasantness at Scargrave Manor : Being the First Jane Austen Mystery (Jane Austen Mysteries (Paperback)),Book,111640.0,43,43,3.5
3374,Natural Horse-Man-Ship: Six Keys to a Natural Horse-Human Relationship,Book,4758.0,39,39,4.5
3376,The Overlook Film Encyclopedia : The Gangster Film (Overlook Film Encyclopedia),Book,61900.0,1,1,3.0
3378,The Focus on the Family Complete Book of Baby and Child Care,Book,24928.0,16,16,4.5
3388,Ravel : Man and Musician,Book,93693.0,1,1,4.0
3391,Introduction to the Mathematics of Financial Derivatives,Book,14301.0,50,50,4.0
3421,Crossing to Avalon: A Woman's Midlife Pilgrimage,Book,131626.0,11,11,4.5
3427,Hgh: Age-Reversing Miracle (Woodland Health Ser),Book,132675.0,3,3,4.0
3428,Spiritual Divorce: Divorce As a Catalyst for an Extraordinary Life,Book,76154.0,19,19,5.0
3431,The Will to Meaning : Foundations and Applications of Logotherapy,Book,61096.0,1,1,5.0
3438,The Wandering Hill : A Novel,Book,96572.0,22,22,3.5
3439,"Chicken Soup for the Prisoner's Soul: 101 Stories to Open the Heart and Rekindle the Spirit of Hope, Healing and Forgiveness (Chicken Soup for the Soul)",Book,7192.0,39,39,5.0
3442,William Cooper's Town : Power and Persuasion on the Frontier of the Early American Republic,Book,95866.0,10,10,4.5
3444,Drawing the Human Head,Book,41218.0,7,7,3.5
3452,Coaching Baseball Successfully,Book,116260.0,8,8,4.5
3454,Shame on It All : A Novel,Book,17692.0,114,114,4.0
3458,Wealth of Nations (Great Minds Series),Book,18068.0,52,52,4.0
3466,Cookie Count: A Tasty Pop-Up,Book,21176.0,14,14,5.0
3468,Wayne Thiebaud: A Paintings Retrospective,Book,75844.0,7,7,5.0
3472,Anatomic Localization for Needle Electromyography (Books),Book,109287.0,2,2,5.0
3475,"The Little Mouse, The Red Ripe Strawberry, and The Big Hungry Bear",Book,7719.0,57,57,5.0
3508,I Have Lived in the Monster : Inside the Minds of the World's Most Notorious Serial Killers (St. Martin's True Crime Library),Book,55557.0,29,29,3.0
3536,Mortgage-Free!: Radical Strategies for Home Ownership (Real Goods Solar Living Book),Book,141878.0,16,16,4.5
3538,Mr. Happy (Mr. Men and Little Miss),Book,20911.0,5,5,5.0
3541,"His Needs, Her Needs",Book,16906.0,120,120,4.0
3545,Macromedia FreeHand MX for Windows and Macintosh: Visual QuickStart Guide,Book,123895.0,1,1,2.0
3569,That I May Know Him: Philippians & Colossians (The New Inductive Study Series),Book,142252.0,0,0,0.0
3570,Marketing to the Affluent,Book,24947.0,7,7,5.0
3585,Antarctica (True Books: Continents),Book,69426.0,2,2,4.5
3588,A Fourth Treasury of Knitting Patterns,Book,91126.0,1,1,5.0
3594,Community Association Leadership: A Guide for Volunteers,Book,52745.0,0,0,0.0
3612,"Entheogens and the Future of Religion (Entheogen Project Series, Number 2)",Book,102108.0,2,2,5.0
3616,Kid Concoctions & Contraptions,Book,81385.0,6,6,4.0
3619,Shibori: Creating Color and Texture on Silk (Crafts Highlights),Book,95596.0,1,1,5.0
3620,"Exclusion and Embrace: A Theological Exploration of Identity, Otherness, and Reconciliation",Book,43949.0,12,12,5.0
3624,Principles of Psychology (Volume 2),Book,46992.0,4,4,5.0
3626,Seeing Systems: Unlocking the Mysteries of Organizational Life,Book,26507.0,10,10,4.5
3633,Red Branch,Book,82914.0,28,28,4.5
3640,Seven Doors to Islam: Spirituality and the Religious Life of Muslims,Book,90388.0,0,0,0.0
3664,Boricuas: Influential Puerto Rican Writings - An Anthology,Book,31441.0,17,17,5.0
3666,Maasai,Book,52697.0,0,0,0.0
3670,The Hardy Boys Starter Set,Book,9798.0,3,3,4.5
3676,The Complete Greek Tragedies: Euripides V (The Complete Greek Tragedies),Book,52157.0,2,2,4.0
3687,"The First to Land (The Royal Marines Saga, Volume 2)",Book,147369.0,1,1,3.0
3693,Bugs (Reading Rainbow Book),Book,52389.0,0,0,0.0
3718,Clicking with Your Dog: Step-by-Step in Pictures,Book,97522.0,17,17,5.0
3729,Basic Live Sound (The Basic Series),Book,42600.0,0,0,0.0
3737,The Erotic Mind : Unlocking the Inner Sources of Passion and Fulfillment,Book,31698.0,14,14,5.0
3750,Math Appeal (Mind-Stretching Math Riddles),Book,10828.0,3,3,3.5
3752,Ordinary Differential Equations,Book,18343.0,12,12,5.0
3755,Dockmanship (Cornell Boaters Library),Book,28116.0,0,0,0.0
3758,Twelve Egyptian Design Bookmarks (Small-Format Bookmarks),Book,44514.0,1,1,5.0
3766,Approaches to Art Therapy : Theory and Technique,Book,76952.0,3,3,3.0
3769,Keepers of the Earth: Native American Stories and Environmental Activities for Children (Keepers of the Earth),Book,44479.0,4,4,4.0
3771,"The Last Command (Star Wars: The Thrawn Trilogy, Vol. 3)",Book,1949.0,136,136,4.5
3772,Dinosaurs of Eden: A Biblical Journey Through Time,Book,57428.0,9,9,3.0
3780,"Body-Centered Psychotherapy: The Hakomi Method: The Integrated Use of Mindfulness, Nonviolence and the Body",Book,99687.0,2,2,5.0
3783,Bunny Cakes (Max and Ruby),Book,18971.0,16,16,4.5
3785,To End All Wars,Book,22397.0,3,3,5.0
3787,Treatment of Skin Disease: Comprehensive Therapeuric Strategies,Book,28194.0,0,0,0.0
3795,The Knife and Gun Club: Scenes from an Emergency Room,Book,80844.0,2,2,5.0
3809,"Body, Mind, and Sport : The Mind-Body Guide to Lifelong Health, Fitness, and Your Personal Best",Book,131846.0,12,12,5.0
3811,Three Early Modern Utopias (Oxford World's Classics),Book,83711.0,1,1,5.0
3828,Instant Analysis,Book,6653.0,17,17,4.5
3829,Stone Fox,Book,3466.0,232,232,4.0
3831,Becoming A Person Of Influence,Book,99056.0,20,20,4.0
3832,Cognitive Therapy for Personality Disorders: A Schema-Focused Approach (Practitioner's Resource Series),Book,138433.0,2,2,5.0
3836,"Race, Crime, and the Law",Book,97596.0,6,6,5.0
3840,The Psoas Book,Book,141479.0,5,5,3.5
3844,Guide to Careers in the Health Professions,Book,47076.0,0,0,0.0
3848,Hopi Silver: The History and Hallmarks of Hopi Silversmithing,Book,125290.0,2,2,4.5
3850,An Echo in the Darkness (Mark of the Lion #2),Book,23422.0,33,33,5.0
3858,A Separate Peace (Cliffs Notes),Book,104583.0,709,705,3.5
3861,If You're Afraid of the Dark Add One More Star to the Night,Book,149434.0,2,2,5.0
3879,To Steal a Kingdom,Book,146180.0,3,3,4.0
3902,QBQ! The Question Behind the Question: Practicing Personal Accountability in Work and in Life,Book,6438.0,108,105,4.5
3909,Divorce War! 50 Strategies Every Woman Needs To Know To Win,Book,29602.0,16,16,3.0
3915,Thompson Chain-Reference Study Bible New International Version: Handy Size,Book,73047.0,8,8,5.0
3920,Dating Without Novocaine (Red Dress Ink),Book,65410.0,34,34,2.5
3921,Evangelism That Works: How to Reach Changing Generations With the Unchanging Gospel,Book,39844.0,4,4,4.0
3943,Children Just Like Me (CHILDREN JUST LIKE ME),Book,22804.0,12,12,4.5
3944,Intercultural Communication : An Introduction,Book,76392.0,0,0,0.0
3947,Truck Board Book (Caldecott Collection),Book,118541.0,10,10,5.0
3964,Raising Children Who Think for Themselves,Book,43430.0,12,12,5.0
3973,The Ramsay Scallop,Book,137258.0,38,38,3.0
3982,Beginning Apologetics 3 : How to Explain & Defend the Real Presence of Christ in the Eucharist,Book,141042.0,0,0,0.0
3990,"Marvin K. Mooney Will You Please Go Now! (A Bright & Early Book, Be13)",Book,25989.0,15,15,4.5
4002,Street Without Joy,Book,94844.0,18,18,4.5
4005,Deal Breaker (Myron Bolitar Mysteries (Paperback)),Book,2530.0,36,36,4.5
4008,Creation and Completion: Essential Points of Tantric Meditation,Book,44998.0,1,1,5.0
4014,Squee's Wonderful Big Giant Book of Unspeakable Horrors,Book,2768.0,84,84,5.0
4034,Wittgenstein on Rules and Private Language,Book,69635.0,3,3,4.5
4038,Bartholomew and the Oobleck : (Caldecott Honor Book),Book,24482.0,12,12,4.5
4047,Dr. Dean Ornish's Program for Reversing Heart Disease: The Only System Scientifically Proven to Reverse Heart Disease Without Drugs or Surgery,Book,2763.0,37,37,4.0
4068,Lemonade for Sale (MathStart 3),Book,145997.0,3,3,4.5
4070,"Ford Pick-ups and Bronco, 1987-96 (Chilton's Total Car Care Repair Manual)",Book,98881.0,5,5,2.0
4077,Huxley's Brave New World (Cliffs Notes),Book,35243.0,1,1,5.0
4094,Ancient Egypt,Book,136398.0,1,1,5.0
4095,How To Draw Manga Volume 21: Bishoujo Pretty Gals (How to Draw Manga),Book,140101.0,45,45,4.5
4099,Fundamental Financial Accounting Concepts,Book,122435.0,4,4,3.5
4105,Heavier Than Heaven: A Biography of Kurt Cobain,Book,136390.0,206,206,4.0
4107,Swallowing the River Ganges : A Practice Guide to the Path of Purification,Book,102171.0,8,8,5.0
4140,Athletic Taping and Bracing,Book,63411.0,2,2,5.0
4141,Reading Assessment: A Primer for Teachers and Tutors,Book,94138.0,0,0,0.0
4146,Wicked Forest (Debeers),Book,91857.0,30,30,3.0
4152,"Moby-Dick : or, The Whale (Penguin Classics)",Book,98405.0,276,275,4.0
4164,Art Nouveau Tarot Card Deck,Book,37654.0,7,7,4.5
4166,Foundations of Financial Markets and Institutions (3rd Edition),Book,120423.0,1,1,5.0
4174,The Outsider,Book,39187.0,29,29,5.0
4184,Modern Digital and Analog Communications Systems (The Oxford Series in Electrical and Computer Engineering),Book,107787.0,15,15,4.5
4185,Breakfast of Champions,Book,9023.0,214,214,4.5
4187,Bicycle Road Racing: The Complete Program for Training and Competition,Book,95549.0,8,8,4.5
4191,Charleston Interior,Book,140155.0,2,2,5.0
4197,"A Good Birth, A Safe Birth : Choosing and Having the Childbirth Experience You Want, Third Revised Edition",Book,110988.0,22,22,4.5
4198,Proficient Motorcycling: The Ultimate Guide to Riding Well,Book,2051.0,56,56,4.5
4202,"I Read It, but I Don't Get It: Comprehension Strategies for Adolescent Readers",Book,1368.0,23,23,4.5
